SMILES,No.,Smiles,activity10,activity20,activity40,activity60,activity80,activity100
CC(C)Cc1nc2nccnc2n1Cc1cc(=O)[nH]c2c(F)c(F)ccc12,D1835,CC(Cc1nc2c(n1Cc1cc(=O)[nH]c3c1ccc(c3F)F)nccn2)C,0.0,nan,nan,nan,nan,nan
CC(C)Cc1nc2nccnc2n1Cc1cc(=O)[nH]c2c(F)c(F)ccc12,D1835,CC(Cc1nc2c(n1Cc1cc(=O)[nH]c3c1ccc(c3F)F)nccn2)C,nan,0.0,nan,nan,nan,nan
Cc1nc2ccccc2n1Cc1ccc(C(=O)N(C)C2CCN(C(C)C)C2)cc1,D1836,CC(N1CCC(C1)N(C(=O)c1ccc(cc1)Cn1c(C)nc2c1cccc2)C)C,0.0,nan,nan,nan,nan,nan
Cc1nc2ccccc2n1Cc1ccc(C(=O)N(C)C2CCN(C(C)C)C2)cc1,D1836,CC(N1CCC(C1)N(C(=O)c1ccc(cc1)Cn1c(C)nc2c1cccc2)C)C,nan,0.0,nan,nan,nan,nan
CC(C)N1CCN(C(=O)c2ccc(OC3CC(N4CCCCC4)C3)cc2)CC1,D1837,CC(N1CCN(CC1)C(=O)c1ccc(cc1)OC1CC(C1)N1CCCCC1)C,0.0,nan,nan,nan,nan,nan
CC(C)N1CCN(C(=O)c2ccc(OC3CC(N4CCCCC4)C3)cc2)CC1,D1837,CC(N1CCN(CC1)C(=O)c1ccc(cc1)OC1CC(C1)N1CCCCC1)C,nan,0.0,nan,nan,nan,nan
CC(C)NCC(O)c1ccc(O)c(O)c1,D1838,CC(NCC(c1ccc(c(c1)O)O)O)C,0.0,nan,nan,nan,nan,nan
CC(C)NCC(O)c1ccc(O)c(O)c1,D1838,CC(NCC(c1ccc(c(c1)O)O)O)C,nan,0.0,nan,nan,nan,nan
CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,D1839,CC(OC(=O)C1=CN(CC(c2c1[nH]c1c2ccc(c1)F)(C)C)C(=O)c1ccc(cc1)OCCCN1CCOCC1)C,0.0,nan,nan,nan,nan,nan
CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,D1839,CC(OC(=O)C1=CN(CC(c2c1[nH]c1c2ccc(c1)F)(C)C)C(=O)c1ccc(cc1)OCCCN1CCOCC1)C,nan,0.0,nan,nan,nan,nan
CC1CN(C(=O)C2CN(C(C)(C)C)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccc(Cl)cc1,D184,Clc1ccc(cc1)C1(O)C(C)CN(CC1C)C(=O)C1CN(CC1c1ccc(cc1F)F)C(C)(C)C,0.0,nan,nan,nan,nan,nan
CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCN3CCOCC3)cc2)CC(C)(C)c2c1[nH]c1cc(F)ccc21,D1840,CC(OC(=O)C1=CN(CC(c2c1[nH]c1c2ccc(c1)F)(C)C)C(=O)c1ccc(cc1)OCCN1CCOCC1)C,nan,0.0,nan,nan,nan,nan
CCC(C)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)C(c2cccc(F)c2)C1,D1841,CC[C@@H]([C@@H](N1C[C@@H]([C@H](C1)c1cccc(c1)F)CN1CCC(CC1)c1cc(nn1CC)Cc1ccccc1)C(=O)O)C,0.0,nan,nan,nan,nan,nan
CCC(C)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)C(c2cccc(F)c2)C1,D1841,CC[C@@H]([C@@H](N1C[C@@H]([C@H](C1)c1cccc(c1)F)CN1CCC(CC1)c1cc(nn1CC)Cc1ccccc1)C(=O)O)C,nan,0.0,nan,nan,nan,nan
CCC(C)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)C(c2cccc(F)c2)C1,D1842,CC[C@H](C)[C@H](C(=O)O)N5CC(CN3CCC(c2cc(Cc1ccccc1)nn2CC)CC3)[C@@H](c4cccc(F)c4)C5,nan,0.0,nan,nan,nan,nan
CC1Cc2c([nH]c3cc(Cl)c(F)cc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,D1843,CC1Cc2c3cc(F)c(cc3[nH]c2C2(N1)C(=O)Nc1c2cc(Cl)cc1)Cl,0.0,nan,nan,nan,nan,nan
CC1Cc2c([nH]c3cc(Cl)c(F)cc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,D1843,CC1Cc2c3cc(F)c(cc3[nH]c2C2(N1)C(=O)Nc1c2cc(Cl)cc1)Cl,nan,0.0,nan,nan,nan,nan
CC1Cc2c([nH]c3ccc(F)cc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,D1844,CC1Cc2c3cc(F)ccc3[nH]c2C2(N1)C(=O)Nc1c2cc(Cl)cc1,0.0,nan,nan,nan,nan,nan
CC1Cc2c([nH]c3ccc(F)cc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,D1844,CC1Cc2c3cc(F)ccc3[nH]c2C2(N1)C(=O)Nc1c2cc(Cl)cc1,nan,0.0,nan,nan,nan,nan
CC1Cc2c([nH]c3cc(Cl)ccc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,D1845,CC1Cc2c3ccc(cc3[nH]c2C2(N1)C(=O)Nc1c2cc(Cl)cc1)Cl,0.0,nan,nan,nan,nan,nan
CC1Cc2c([nH]c3cc(Cl)ccc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,D1845,CC1Cc2c3ccc(cc3[nH]c2C2(N1)C(=O)Nc1c2cc(Cl)cc1)Cl,nan,0.0,nan,nan,nan,nan
Cc1cccc(-n2nc(C)c(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)cc2=O)n1,D1846,Cc1cccc(n1)n1nc(C)c(cc1=O)c1ccc(cc1)OC1CCN(CC1)C1CCC1,0.0,nan,nan,nan,nan,nan
Cc1cccc(-n2nc(C)c(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)cc2=O)n1,D1846,Cc1cccc(n1)n1nc(C)c(cc1=O)c1ccc(cc1)OC1CCN(CC1)C1CCC1,nan,0.0,nan,nan,nan,nan
Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CC1,D1847,Cc1ccn(=O)c(C)c1C(=O)N5CCC(C)(N4CCC(N(c2ccccc2)c3cccnc3)CC4)CC5,nan,0.0,nan,nan,nan,nan
Cc1ccnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CC1,D1848,Cc1ccnc(C)c1C(=O)N5CCC(C)(N4CCC(N(c2ccccc2)c3cccnc3)CC4)CC5,0.0,nan,nan,nan,nan,nan
Cc1ccnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CC1,D1848,Cc1ccnc(C)c1C(=O)N5CCC(C)(N4CCC(N(c2ccccc2)c3cccnc3)CC4)CC5,nan,0.0,nan,nan,nan,nan
Cc1ccnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CC1,D1849,Cc1ccnc(c1C(=O)N1CCC(CC1)(C)N1CCC(CC1)N(c1cccnc1)c1ccccc1)C,nan,0.0,nan,nan,nan,nan
FC(F)(F)C1(c2nnc(-c3nn(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)c3Cn3cncn3)s2)CCC1,D185,Clc1ccc(cc1)c1c(Cn2cncn2)c(nn1c1ccc(cc1Cl)Cl)c1nnc(s1)C1(CCC1)C(F)(F)F,0.0,nan,nan,nan,nan,nan
Cc1nn(-c2ccccn2)c(=O)cc1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,D1850,Cc1nn(c(=O)cc1c1ccc(cc1)OC1CCN(CC1)C1CCC1)c1ccccn1,0.0,nan,nan,nan,nan,nan
Cc1nn(-c2ccccn2)c(=O)cc1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,D1850,Cc1nn(c(=O)cc1c1ccc(cc1)OC1CCN(CC1)C1CCC1)c1ccccn1,nan,0.0,nan,nan,nan,nan
Cc1cccnc1-n1nc(C)c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)cc1=O,D1851,Cc1nn(c(=O)cc1c1ccc(cc1)OC1CCN(CC1)C1CCC1)c1ncccc1C,0.0,nan,nan,nan,nan,nan
Cc1cccnc1-n1nc(C)c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)cc1=O,D1851,Cc1nn(c(=O)cc1c1ccc(cc1)OC1CCN(CC1)C1CCC1)c1ncccc1C,nan,0.0,nan,nan,nan,nan
CCc1c(C)[nH]c2c1C(=NOC(=O)Nc1ccccc1)CCC2,D1852,CCc1c(C)[nH]c2c1C(=NOC(=O)Nc1ccccc1)CCC2,0.0,nan,nan,nan,nan,nan
CCc1c(C)[nH]c2c1C(=NOC(=O)Nc1ccccc1)CCC2,D1852,CCc1c(C)[nH]c2c1C(=NOC(=O)Nc1ccccc1)CCC2,nan,0.0,nan,nan,nan,nan
CCc1c2c(n(C)c1CC)CCCC2=NOC(=O)Nc1ccccc1,D1853,CCc1c(CC)n(c2c1C(=NOC(=O)Nc1ccccc1)CCC2)C,0.0,nan,nan,nan,nan,nan
CCc1c2c(n(C)c1CC)CCCC2=NOC(=O)Nc1ccccc1,D1853,CCc1c(CC)n(c2c1C(=NOC(=O)Nc1ccccc1)CCC2)C,nan,0.0,nan,nan,nan,nan
CCc1nc(Oc2ccc(C(=O)O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)CC2c2ccccc2)CC1,D1854,CCc1nc(ccc1CN1CCC(CC1)N1[C@@H](CN(C1=O)C1CCOCC1)c1ccccc1)Oc1ccc(cc1)C(=O)O,0.0,nan,nan,nan,nan,nan
CCc1nc(Oc2ccc(C(=O)O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)CC2c2ccccc2)CC1,D1854,CCc1nc(ccc1CN1CCC(CC1)N1[C@@H](CN(C1=O)C1CCOCC1)c1ccccc1)Oc1ccc(cc1)C(=O)O,nan,0.0,nan,nan,nan,nan
CCc1c2c(n(C)c1CC)CCCC2=NOC(=O)Nc1ccccc1,D1855,CCc2c(CC)n(C)c3CCCC(=NOC(=O)Nc1ccccc1)c23,nan,0.0,nan,nan,nan,nan
CCc1c(C)[nH]c2c1C(=NOC(=O)Nc1ccccc1)CCC2,D1856,CCc3c(C)[nH]c2CCCC(=NOC(=O)Nc1ccccc1)c23,nan,0.0,nan,nan,nan,nan
CCCCS(=O)(=O)N1Cc2ccc(C=CC(=O)NO)cc2C1,D1857,CCCCS(=O)(=O)N1Cc2c(C1)cc(cc2)C=CC(=O)NO,0.0,nan,nan,nan,nan,nan
CCCCS(=O)(=O)N1Cc2ccc(C=CC(=O)NO)cc2C1,D1857,CCCCS(=O)(=O)N1Cc2c(C1)cc(cc2)C=CC(=O)NO,nan,0.0,nan,nan,nan,nan
CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,D1858,CCCN(CCO)CCCOc4cc3ncnc(Nc2cc(CC(=O)Nc1cccc(F)c1F)[nH]n2)c3cc4OC,0.0,nan,nan,nan,nan,nan
CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,D1858,CCCN(CCO)CCCOc4cc3ncnc(Nc2cc(CC(=O)Nc1cccc(F)c1F)[nH]n2)c3cc4OC,nan,0.0,nan,nan,nan,nan
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C(=O)Nc2ccccc2)C1,D1859,CCN(C(=O)C1CN(C(=O)Nc2ccccc2)C2C(=C1)c1cccc3c1c(C2)c[nH]3)CC,0.0,nan,nan,nan,nan,nan
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C(=O)Nc2ccccc2)C1,D1859,CCN(C(=O)C1CN(C(=O)Nc2ccccc2)C2C(=C1)c1cccc3c1c(C2)c[nH]3)CC,nan,0.0,nan,nan,nan,nan
Cc1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)cn12,D186,Clc1ccc(cc1)COc1ccn(c(=O)c1)c1ccc2n(c1)c(C)c(n2)C1CC1,0.0,nan,nan,nan,nan,nan
CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)OCc1ccccc1,D1860,CCN(C(=O)OCc1ccccc1)Cc1cc(ccc1c1cc(ccc1OC)CC(=O)O)C(F)(F)F,0.0,nan,nan,nan,nan,nan
CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)OCc1ccccc1,D1860,CCN(C(=O)OCc1ccccc1)Cc1cc(ccc1c1cc(ccc1OC)CC(=O)O)C(F)(F)F,nan,0.0,nan,nan,nan,nan
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,D1861,CCN(CCO)CCCOc4ccc3c(Nc2cc(CC(=O)Nc1cccc(F)c1)[nH]n2)ncnc3c4,0.0,nan,nan,nan,nan,nan
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,D1861,CCN(CCO)CCCOc4ccc3c(Nc2cc(CC(=O)Nc1cccc(F)c1)[nH]n2)ncnc3c4,nan,0.0,nan,nan,nan,nan
CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(F)cccc3Cl)n21,D1862,CCn1c(=O)c(cc2n1c(nn2)c1c(F)cccc1Cl)c1cc(cc(c1C)F)C(=O)NC1CC1,0.0,nan,nan,nan,nan,nan
CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(F)cccc3Cl)n21,D1862,CCn1c(=O)c(cc2n1c(nn2)c1c(F)cccc1Cl)c1cc(cc(c1C)F)C(=O)NC1CC1,nan,0.0,nan,nan,nan,nan
CCn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2C)cc2nnc(-c3c(F)cccc3Cl)n21,D1863,CCn1c(=O)c(cc2n1c(nn2)c1c(F)cccc1Cl)c1cc(ccc1C)C(=O)NC1CC1,nan,0.0,nan,nan,nan,nan
CCNCCN1CCCc2cc(NC(=N)c3cccs3)ccc21,D1864,CCNCCN1CCCc2c1ccc(c2)NC(=N)c1cccs1,0.0,nan,nan,nan,nan,nan
CCNCCN1CCCc2cc(NC(=N)c3cccs3)ccc21,D1864,CCNCCN1CCCc2c1ccc(c2)NC(=N)c1cccs1,nan,0.0,nan,nan,nan,nan
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,D1865,CCOc1cc(N)c(cc1C(=O)NCC1OCCN(C1)Cc1ccc(cc1)F)Cl,0.0,nan,nan,nan,nan,nan
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,D1865,CCOc1cc(N)c(cc1C(=O)NCC1OCCN(C1)Cc1ccc(cc1)F)Cl,nan,0.0,nan,nan,nan,nan
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCOCC1,D1866,CCOc1cc2ncc(c(c2cc1N1CCOCC1)Nc1ccc(cc1F)F)C(=O)N,0.0,nan,nan,nan,nan,nan
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCOCC1,D1866,CCOc1cc2ncc(c(c2cc1N1CCOCC1)Nc1ccc(cc1F)F)C(=O)N,nan,0.0,nan,nan,nan,nan
CCOc1ccc(NS(=O)(=O)c2ccc(C)c(C(=O)N3CCOC(c4ccc(F)cc4)C3)c2)cc1,D1867,CCOc1ccc(cc1)NS(=O)(=O)c1ccc(c(c1)C(=O)N1CCO[C@@H](C1)c1ccc(cc1)F)C,0.0,nan,nan,nan,nan,nan
CCOc1ccc(NS(=O)(=O)c2ccc(C)c(C(=O)N3CCOC(c4ccc(F)cc4)C3)c2)cc1,D1867,CCOc1ccc(cc1)NS(=O)(=O)c1ccc(c(c1)C(=O)N1CCO[C@@H](C1)c1ccc(cc1)F)C,nan,0.0,nan,nan,nan,nan
CCOc1ccc(C2(O)CCC(N3CCC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,D1868,CCOc1ccc(cn1)C1(O)CCC(CC1)N1CCC(C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F,0.0,nan,nan,nan,nan,nan
CCOc1ccc(C2(O)CCC(N3CCC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,D1868,CCOc1ccc(cn1)C1(O)CCC(CC1)N1CCC(C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F,nan,0.0,nan,nan,nan,nan
CCOc1cccc(C=C2SC(=O)NC2=O)c1N1CCCC(N)C1,D1869,CCOc1cccc(c1N1CCCC(C1)N)/C=C\1/SC(=O)NC1=O,0.0,nan,nan,nan,nan,nan
CCOc1cccc(C=C2SC(=O)NC2=O)c1N1CCCC(N)C1,D1869,CCOc1cccc(c1N1CCCC(C1)N)/C=C\1/SC(=O)NC1=O,nan,0.0,nan,nan,nan,nan
CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Oc3ccc(C(=O)O)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1,D187,Clc1ccc(nc1)NC(=O)c1cc(ccc1NC(=O)c1ccc(cc1)C(=N)N(C)C)Oc1ccc(cc1)C(=O)O,0.0,nan,nan,nan,nan,nan
CCS(=O)(=O)c1cc2cc(CC(O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,D1870,CCS(=O)(=O)c1ncc2c(c1)cc([nH]2)CC(C(F)(F)F)(CC(c1ccc(cc1C(=O)N)F)(C)C)O,0.0,nan,nan,nan,nan,nan
CCS(=O)(=O)c1cc2cc(CC(O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,D1870,CCS(=O)(=O)c1ncc2c(c1)cc([nH]2)CC(C(F)(F)F)(CC(c1ccc(cc1C(=O)N)F)(C)C)O,nan,0.0,nan,nan,nan,nan
CCS(=O)(=O)c1cc2cc(CC(O)(CC(C)(C)c3ccccc3C(N)=O)C(F)(F)F)[nH]c2cn1,D1871,CCS(=O)(=O)c1ncc2c(c1)cc([nH]2)CC(C(F)(F)F)(CC(c1ccccc1C(=O)N)(C)C)O,0.0,nan,nan,nan,nan,nan
CCS(=O)(=O)c1cc2cc(CC(O)(CC(C)(C)c3ccccc3C(N)=O)C(F)(F)F)[nH]c2cn1,D1871,CCS(=O)(=O)c1ncc2c(c1)cc([nH]2)CC(C(F)(F)F)(CC(c1ccccc1C(=O)N)(C)C)O,nan,0.0,nan,nan,nan,nan
CC1(C)CCC(NC(=O)c2cc3c(Cl)cc(Cl)cc3[nH]2)CC1,D1872,Clc1cc(Cl)c2c(c1)[nH]c(c2)C(=O)NC1CCC(CC1)(C)C,0.0,nan,nan,nan,nan,nan
CC1(C)CCC(NC(=O)c2cc3c(Cl)cc(Cl)cc3[nH]2)CC1,D1872,Clc1cc(Cl)c2c(c1)[nH]c(c2)C(=O)NC1CCC(CC1)(C)C,nan,0.0,nan,nan,nan,nan
O=C(C1CCCCN1)N1CCN(c2nc(NCc3ccc(Cl)cc3Cl)c3cccnc3n2)CC1,D1873,Clc1ccc(c(c1)Cl)CNc1nc(nc2c1cccn2)N1CCN(CC1)C(=O)C1CCCCN1,nan,0.0,nan,nan,nan,nan
O=C([O-])COCC[N+]1CC[N+](C(c2ccccc2)c2ccc(Cl)cc2)CC1,D1874,Clc1ccc(cc1)C([N+]1CC[N+](CC1)CCOCC(=O)[O-])c1ccccc1,nan,0.0,nan,nan,nan,nan
Cc1c(C(=O)NC2(c3noc(C(F)(F)F)n3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,D1875,Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NC1(CC1)c1noc(n1)C(F)(F)F,0.0,nan,nan,nan,nan,nan
Cc1c(C(=O)NC2(c3noc(C(F)(F)F)n3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,D1875,Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NC1(CC1)c1noc(n1)C(F)(F)F,nan,0.0,nan,nan,nan,nan
CC1(C)CC(NC(=O)c2cccc3cn[nH]c23)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,D1876,Clc1ccc(cc1)c1cc2C(NC(=O)c3cccc4c3[nH]nc4)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,0.0,nan,nan,nan,nan,nan
CC1(C)CC(NC(=O)c2cccc3cn[nH]c23)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,D1876,Clc1ccc(cc1)c1cc2C(NC(=O)c3cccc4c3[nH]nc4)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,nan,0.0,nan,nan,nan,nan
CC1(C)CC(NC(=O)c2ccccc2N)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,D1877,Clc1ccc(cc1)c1cc2C(NC(=O)c3ccccc3N)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,0.0,nan,nan,nan,nan,nan
CC1(C)CC(NC(=O)c2ccccc2N)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,D1877,Clc1ccc(cc1)c1cc2C(NC(=O)c3ccccc3N)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,nan,0.0,nan,nan,nan,nan
CC1(C)CC(NC(=O)c2ccccc2O)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,D1878,Clc1ccc(cc1)c1cc2C(NC(=O)c3ccccc3O)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,0.0,nan,nan,nan,nan,nan
CC1(C)CC(NC(=O)c2ccccc2O)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,D1878,Clc1ccc(cc1)c1cc2C(NC(=O)c3ccccc3O)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,nan,0.0,nan,nan,nan,nan
CC1(C)CC(NC(=O)c2n[nH]c3c2CCC3)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,D1879,Clc1ccc(cc1)c1cc2C(NC(=O)c3n[nH]c4c3CCC4)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,0.0,nan,nan,nan,nan,nan
CC1(C)CC(NC(=O)c2n[nH]c3c2CCC3)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,D1879,Clc1ccc(cc1)c1cc2C(NC(=O)c3n[nH]c4c3CCC4)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,nan,0.0,nan,nan,nan,nan
O=c1[nH]oc2cc(Cl)ccc12,D188,Clc1ccc2c(c1)o[nH]c2=O,0.0,nan,nan,nan,nan,nan
CC1Cc2c([nH]c3cc(F)c(F)cc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,D1880,Clc1ccc2c(c1)C1(NC(C)Cc3c1[nH]c1c3cc(c(c1)F)F)C(=O)N2,nan,0.0,nan,nan,nan,nan
CC1Cc2c([nH]c3ccccc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,D1881,Clc1ccc2c(c1)C1(NC(C)Cc3c1[nH]c1c3cccc1)C(=O)N2,nan,0.0,nan,nan,nan,nan
O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12,D1882,Clc1ccc2c(c1)c1nc([nH]c(=O)c1o2)C1CCCN1,0.0,nan,nan,nan,nan,nan
O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12,D1882,Clc1ccc2c(c1)c1nc([nH]c(=O)c1o2)C1CCCN1,nan,0.0,nan,nan,nan,nan
CC(C)(O)C1CCC(Nc2ccn3ncc(-c4cccc(Cl)c4)c3n2)CC1,D1883,Clc1cccc(c1)c1cnn2c1nc(cc2)N[C@@H]1CC[C@H](CC1)C(O)(C)C,0.0,nan,nan,nan,nan,nan
CC(C)(O)C1CCC(Nc2ccn3ncc(-c4cccc(Cl)c4)c3n2)CC1,D1883,Clc1cccc(c1)c1cnn2c1nc(cc2)N[C@@H]1CC[C@H](CC1)C(O)(C)C,nan,0.0,nan,nan,nan,nan
O=C(NC1CC1)c1ccc(OCCCC2CC2CCCC2CCN(c3ncc(Cl)cn3)CC2)cc1F,D1884,Clc1cnc(nc1)N1CCC(CC1)CCCC1CC1CCCOc1ccc(c(c1)F)C(=O)NC1CC1,0.0,nan,nan,nan,nan,nan
O=C(NC1CC1)c1ccc(OCCCC2CC2CCCC2CCN(c3ncc(Cl)cn3)CC2)cc1F,D1884,Clc1cnc(nc1)N1CCC(CC1)CCCC1CC1CCCOc1ccc(c(c1)F)C(=O)NC1CC1,nan,0.0,nan,nan,nan,nan
O=C(Nc1cnc(Cl)nc1)c1ccc(F)c(F)c1,D1885,Clc1ncc(cn1)NC(=O)c1ccc(c(c1)F)F,0.0,nan,nan,nan,nan,nan
O=C(Nc1cnc(Cl)nc1)c1ccc(F)c(F)c1,D1885,Clc1ncc(cn1)NC(=O)c1ccc(c(c1)F)F,nan,0.0,nan,nan,nan,nan
CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCc2cc(CN3CCS(=O)(=O)CC3)ccc2C1,D1886,CN(C(=O)c1ccc(cc1)c1ccccn1)[C@H]1CCc2c(C1)ccc(c2)CN1CCS(=O)(=O)CC1,0.0,nan,nan,nan,nan,nan
CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCc2cc(CN3CCS(=O)(=O)CC3)ccc2C1,D1886,CN(C(=O)c1ccc(cc1)c1ccccn1)[C@H]1CCc2c(C1)ccc(c2)CN1CCS(=O)(=O)CC1,nan,0.0,nan,nan,nan,nan
Cc1nc2ccccc2n1Cc1ccc(C(=O)N(C)C2CCN(C3CCC3)C2)cc1,D1887,CN(C(=O)c1ccc(cc1)Cn1c(C)nc2c1cccc2)C1CCN(C1)C1CCC1,0.0,nan,nan,nan,nan,nan
Cc1nc2ccccc2n1Cc1ccc(C(=O)N(C)C2CCN(C3CCC3)C2)cc1,D1887,CN(C(=O)c1ccc(cc1)Cn1c(C)nc2c1cccc2)C1CCN(C1)C1CCC1,nan,0.0,nan,nan,nan,nan
Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)C2CCN(C3CCC3)C2)cc1,D1888,CN(C(=O)c1ccc(cc1)n1c(C)nc2c1cccc2)C1CCN(C1)C1CCC1,0.0,nan,nan,nan,nan,nan
Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)C2CCN(C3CCC3)C2)cc1,D1888,CN(C(=O)c1ccc(cc1)n1c(C)nc2c1cccc2)C1CCN(C1)C1CCC1,nan,0.0,nan,nan,nan,nan
CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCc2cc(CN3CCS(=O)(=O)CC3)ccc2C1,D1889,CN(C(=O)c2ccc(c1ccccn1)cc2)[C@H]5CCc4cc(CN3CCS(=O)(=O)CC3)ccc4C5,nan,0.0,nan,nan,nan,nan
