SMILES,No.,Smiles,activity10,activity20,activity40,activity60,activity80,activity100
Cc1n[nH]cc1C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21,A2746,Clc1ccc(cc1)c1cc2C(NC(=O)c3c[nH]nc3C)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,1.0,1.0,1.0,1.0,1.0,1.0
CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2cccc(NC(=O)OC)c2)cc1,A2749,COC(=O)Nc1cccc(c1)C(=C1CCN(CC1)Cc1ccc(cc1)F)c1ccc(cc1)C(=O)N(CC)CC,1.0,1.0,1.0,1.0,1.0,1.0
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,A2789,[H][C@@]1(O)C4[C@@H]5C[C@]13c2ccccc2N(C)C3[C@]6([H])C[C@]4([H])[C@]([H])(CC)[C@@H](O)N56,1.0,1.0,1.0,1.0,1.0,1.0
NC1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)CC1c1cc(F)ccc1F,A280,Fc1ccc(c(c1)C1CN(CC1N)c1ccc(cn1)n1ccc(cc1=O)OCc1ccccc1)F,1.0,1.0,1.0,1.0,1.0,1.0
CCCn1c(-c2ccccn2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,A2825,CCCn1c(C)c(cc1c1ccccn1)C(=O)NCCCN1CCN(CC1)c1cccc(c1Cl)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)CCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,A2829,CCOC(=O)CCCOc1ccc2c(n1)c(CCC13CCC(CC1)(CO3)NCc1ccc3c(n1)NC(=O)CO3)c(cn2)F,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)C1CCC(c2ccccc2)(N2CCC(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2=O)CC1,A2835,CN(C1CCC(CC1)(c1ccccc1)N1CCC(C1=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)S(=O)(=O)NC1CN(C)CC1c1ccc(-c2ccc(F)nc2)cc1,A2840,CN1C[C@@H]([C@H](C1)c1ccc(cc1)c1ccc(nc1)F)NS(=O)(=O)C(C)C,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,A2851,COc1ccc(cn1)c1cnc2c(c1)sc(n2)N1CCC(CC1)N1CCCCC1,1.0,1.0,1.0,1.0,1.0,1.0
COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(Cl)ccc5[nH]4)CC3)c2c1,A2854,COc1cnc2c(c1)n(CCN1CCC(CC1)c1nc3c([nH]1)ccc(c3)Cl)c(=O)cc2,1.0,1.0,1.0,1.0,1.0,1.0
COCCCc1ccc(Cl)c(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c1,A2857,COCCCc1ccc(c(c1)CN(C(=O)C1CNCCC1(O)c1ccc(c(c1)F)F)C1CC1)Cl,1.0,1.0,1.0,1.0,1.0,1.0
Fc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,A2863,Fc1ccc(cn1)c1cnc2c(c1)sc(n2)N1CCC(CC1)N1CCCCC1,1.0,1.0,1.0,1.0,1.0,1.0
CCn1nc(Cc2ccc(C#N)cc2)cc1C1CCN(CC2CN(C(C(=O)O)C(C)(C)C)CC2c2cccc(F)c2)CC1,A2871,N#Cc1ccc(cc1)Cc1nn(c(c1)C1CCN(CC1)C[C@H]1CN(C[C@@H]1c1cccc(c1)F)[C@H](C(C)(C)C)C(=O)O)CC,1.0,1.0,1.0,1.0,1.0,1.0
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)n1,A2876,NC(=O)c1cccc(n1)O[C@@H]1C[C@@H]2CC[C@H](C1)N2Cc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(c3cccnc3)CC2)C1,A2886,O=C(NC1CN(C1)C1CCC(CC1)c1cccnc1)CNC(=O)c1cccc(c1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1ccc(=O)[nH]c1,A2890,O=c1ccc(c[nH]1)c1nnc(n1C)SCCCN1CC2C(C1)N(CC2)c1ccc(cc1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CC(C(O)c1ccc2c(c1)CCC(=O)N2)N1CCC(O)(c2ccc(Cl)cc2)CC1,A2891,O=C1CCc2c(N1)ccc(c2)[C@@H]([C@H](N1CC[C@](CC1)(O)c1ccc(cc1)Cl)C)O,1.0,1.0,1.0,1.0,1.0,1.0
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,A29,CC#CCn1c(N2CCNCCC2)c(c2c1c(=O)n(Cc1nccc3c1cccc3)c(=O)n2C)C#N,1.0,1.0,1.0,1.0,1.0,1.0
O=C(c1ccccn1)C12CC3C=NN(c4ccc(F)cc4)C3C=C1CCN(S(=O)(=O)c1ccc(F)cc1)C2,A2908,Fc1ccc(cc1)N1N=C[C@H]2[C@@H]1C=C1CCN(C[C@@]1(C2)C(=O)c1ccccn1)S(=O)(=O)c1ccc(cc1)F,1.0,1.0,1.0,1.0,1.0,1.0
Cn1ccc(C2CCNCC2C(=O)N(Cc2cn(Cc3ccccc3)c3cccc(F)c23)C2CC2)cc1=O,A2926,O=C(C1CNCCC1c1ccn(c(=O)c1)C)N(C1CC1)Cc1cn(c2c1c(F)ccc2)Cc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
Cc1[nH]c(-c2ccccn2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1,A2968,O=C(c1cc([nH]c1C)c1ccccn1)NCCCN1CCN(CC1)c1cccc(c1Cl)Cl,1.0,1.0,1.0,1.0,1.0,1.0
O=C(C1CNCCC1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2ccon2)c2cccc(F)c12)C1CC1,A2971,O=C(C1CNCCC1(O)c1ccc(c(c1)F)F)N(C1CC1)Cc1cn(c2c1c(F)ccc2)Cc1ccon1,1.0,1.0,1.0,1.0,1.0,1.0
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCc7[nH]ccc(=O)c7O)nc56)(CC3)OC4)nc2N1,A2972,O=C1COc2c(N1)nc(cc2)CNC12CCC(CC1)(OC2)CCc1c(F)cnc2c1nc(OCCc1[nH]ccc(=O)c1O)cc2,1.0,1.0,1.0,1.0,1.0,1.0
COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2cccc(C(F)(F)F)c2)CC1,A2977,COC(=O)C1(CCN(CC1)Cc1cccc(c1)C(F)(F)F)CNC(=O)c1cc(Cl)cc(c1)Cl,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,A298,O(CC(=O)N[C@@H]([C@H](O)C[C@H](NC(=O)[C@H](N1CCCNC1=O)C(C)C)Cc1ccccc1)Cc1ccccc1)c1c(cccc1C)C,1.0,1.0,1.0,1.0,1.0,1.0
CC(C(=O)NC1(c2ccccc2)CCC(N2CCC3(CC2)OCCO3)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,A2987,CC(C(=O)N[C@@]4(c1ccccc1)CC[C@H](N2CCC3(CC2)OCCO3)CC4)c5cc(C(F)(F)F)cc(C(F)(F)F)c5,1.0,1.0,1.0,1.0,1.0,1.0
CC(CN1c2ccccc2Sc2ccc(C#N)cc21)C[NH+](C)C,A3000,S1c2c(N(c3c1cccc3)C[C@H](C[NH+](C)C)C)cc(cc2)C#N,1.0,1.0,1.0,1.0,1.0,1.0
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,A3001,S1c2c(N(c3c1cccc3)C[C@H](CN(C)C)C)cc(cc2)C#N,1.0,1.0,1.0,1.0,1.0,1.0
O=C1N(C2(c3ccccc3)CCC(N3CCC4(CCOC4)CC3)CC2)CCC1(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,A3003,O=C5N([C@@]4(c1ccccc1)CC[C@H](N3CCC2(CCOC2)CC3)CC4)CCC5(O)c6cc(C(F)(F)F)cc(C(F)(F)F)c6,1.0,1.0,1.0,1.0,1.0,1.0
CC(C(=O)NC1(c2ccccc2)CCC(N2CCN(C(C)C)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,A3015,CC(C)N4CCN([C@H]3CC[C@@](NC(=O)C(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c2ccccc2)CC3)CC4,1.0,1.0,1.0,1.0,1.0,1.0
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,A3029,c12c3c(cccc3)n(c1CC[C@@H](C2=O)Cn1c(ncc1)C)C,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(-c2cn(CC(=O)N(c3ccccc3)C3CCCCC3)nn2)ccc1-n1cnc(C)c1,A3040,COc1cc(ccc1n1cnc(c1)C)c1nnn(c1)CC(=O)N(c1ccccc1)C1CCCCC1,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C)COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cccnc3)ccc1O2,A3054,CC(C)(C)COc(cc1)cc2c1Oc(c3[C@]24N=C(N)OC4)ccc(c3)-c5cnccc5,1.0,1.0,1.0,1.0,1.0,1.0
Nc1nccc2cc(OC3CCCN(Cc4ccccc4)C3)ccc12,A3067,c1cnc(N)c(c12)ccc(c2)O[C@H](C3)CCCN3Cc4ccccc4,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncc(-c2nnc(CCCCN3CC4CC4(c4ccc(C(F)(F)F)cc4)C3)n2C)s1,A3074,Cc1ncc(s1)c1nnc(n1C)CCCCN1CC2[C@@](C1)(C2)c1ccc(cc1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CCN(CC)Cc1csc(-c2cn(CC3CCOCC3)c3c(F)cccc23)n1,A3075,CCN(Cc1csc(n1)c1cn(c2c1cccc2F)CC1CCOCC1)CC,1.0,1.0,1.0,1.0,1.0,1.0
CC(C(=O)NC1(c2ccccc2)CCC(N2CCC3(CC2)CCC(C)(C)O3)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,A3096,CC(C(=O)N[C@]4(c1ccccc1)CC[C@@H](N2CCC3(CC2)CCC(C)(C)O3)CC4)c5cc(C(F)(F)F)cc(C(F)(F)F)c5,1.0,1.0,1.0,1.0,1.0,1.0
CC(=O)N1CCC2(CCCN(c3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cn3)C2)C1,A31,CC(=O)N1CCC2(C1)CCCN(C2)c1ccc(cn1)C(=O)Nc1cc(ccc1N)c1cccs1,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)CCCn1ccc2c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)cccc21,A3110,CN(CCCn1ccc2c1cccc2C1=C(C(=O)NC1=O)c1c[nH]c2c1cccc2)C,1.0,1.0,1.0,1.0,1.0,1.0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,A3123,CN1CCCC[C@@H]1CCN2c(cccc3)c3Sc(c24)ccc(c4)SC,1.0,1.0,1.0,1.0,1.0,1.0
O=c1[nH]c2ccccc2n1CCCCN1CCC(n2c(=O)[nH]c3ccc(Cl)cc32)CC1,A3132,c1cccc(c12)[nH]c(=O)n2CCCCN(CC3)CCC3n4c(=O)[nH]c(c45)ccc(Cl)c5,1.0,1.0,1.0,1.0,1.0,1.0
CC(=O)c1cccc(-c2cccc(-n3cc(C(=O)Nc4c(Cl)cncc4Cl)c(=O)c4cccnc43)c2)c1,A3133,CC(=O)c5cccc(c4cccc(n3cc(C(=O)Nc1c(Cl)cncc1Cl)c(=O)c2cccnc23)c4)c5,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)C(N)C(=O)N1CC(c2cc(F)ccc2F)=CC1c1cccc(O)c1,A314,[H][C@@]3(c1cccc(O)c1)C=C(c2cc(F)ccc2F)CN3C(=O)[C@@H](N)C(C)C,1.0,1.0,1.0,1.0,1.0,1.0
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C)CC1,A3145,CNC(=O)c1c(NCC2CCC3(CC2)CCC3)nc(nc1OCC1CCN(CC1)C)C#N,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cc(C)n(-c2cc(NC(=O)CCN(C)C)nc(-c3ccc(C)o3)n2)n1,A3192,Cc3cc(C)n(c2cc(NC(=O)CCN(C)C)nc(c1ccc(C)o1)n2)n3,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncoc1-c1nnc(SCCCNC2CCC3(c4ccc(C(F)(F)F)cc4)CC23)n1C,A3221,Cn1c(SCCCN[C@@H]2CC[C@]3(C2C3)c2ccc(cc2)C(F)(F)F)nnc1c1ocnc1C,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(-c2cn(CC(=O)N(CC(F)(F)F)c3ccc4ccccc4c3)nn2)ccc1-n1cnc(C)c1,A3229,COc1cc(ccc1n1cnc(c1)C)c1nnn(c1)CC(=O)N(c1ccc2c(c1)cccc2)CC(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)N2CCOCC2)cc1,A3261,CN1CCN=C1c(cc2)ccc2C(=O)N(CC3)[C@@H](CC(=O)N4CCOCC4)CN3S(=O)(=O)c(c5)sc(c56)cc(Cl)cc6,1.0,1.0,1.0,1.0,1.0,1.0
FC(F)(F)c1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1,A3267,FC(c1cccc(c1)Cn1ccc2c1ncnc2OC1CCN(CC1)Cc1cscn1)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CC(Cc1ccccc1)[NH2+]CCC(c1ccccc1)c1ccccc1,A3270,[NH2+]([C@@H](Cc1ccccc1)C)CCC(c1ccccc1)c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,A3277,O1c2c(OC[C@@H]1C(=O)N1CCN(CC1)c1nc(N)c3cc(OC)c(OC)cc3n1)cccc2,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,A3302,N(c1ccccc1)(C[C@@H](N1CCCC1)COCC(C)C)Cc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CC(=C(F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(C(=N)N)c1,A3313,c1cccc(S(=O)(=O)N)c1-c(cc2)ccc2NC(=O)/C(F)=C(/C)c3cccc(c3)/C(=N/[H])N,1.0,1.0,1.0,1.0,1.0,1.0
c1ccc(CC[NH+]2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,A3319,[NH+]1(C[C@H](CCC1)c1c2c([nH]c1-c1ccccc1)cccc2)CCc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,A3331,COc1ccccc1OCCNCC(COc1cccc2c1c1ccccc1[nH]2)O,1.0,1.0,1.0,1.0,1.0,1.0
CC1(C)CC(CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,A335,CC3(C)CC(CN2CCC(F)(CNC(=O)c1cc(Cl)cc(Cl)c1)CC2)CCO3,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Cl)cc3F)C2)n1C,A3357,Clc1ccc(c(c1)F)[C@@]12CN(C[C@H]2C1)CCCSc1nnc(n1C)c1ocnc1C,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncoc1-c1nnc(SCCCN2C3CCC2CC(c2cccc(C(F)(F)F)c2)C3)n1C,A3360,Cn1c(SCCCN2C3CCC2CC(C3)c2cccc(c2)C(F)(F)F)nnc1c1ocnc1C,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C,A3361,Cn1c(SCCCN2CC3C(C2)(C3)c2ccc(cc2)S(F)(F)(F)(F)F)nnc1c1ocnc1C,1.0,1.0,1.0,1.0,1.0,1.0
Fc1ccccc1-c1c[nH]c(C2Cc3c([nH]c4ccccc34)C(C3CCOCC3)N2)n1,A3382,Fc1ccccc1c1c[nH]c(n1)[C@@H]1N[C@H](C2CCOCC2)c2c(C1)c1ccccc1[nH]2,1.0,1.0,1.0,1.0,1.0,1.0
CC(c1cccnc1)c1c(CCN(C)C)sc2ccccc12,A3386,CN(CCc1sc2c(c1C(c1cccnc1)C)cccc2)C,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)CCCn1nc(C2=C(c3cn(-c4cncc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,A3387,CN(CCCn1nc(c2c1cccc2)C1=C(C(=O)NC1=O)c1cn(c2c1cccc2)c1cncc2c1cccc2)C,1.0,1.0,1.0,1.0,1.0,1.0
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1,A339,CCOc1cc2ncc(c(c2cc1N1CCN(CC1)C)Nc1cccc(c1F)Cl)C(=O)N,1.0,1.0,1.0,1.0,1.0,1.0
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccc(OC)cc2)CC1,A3395,COc1ccc(cc1)CN1CCC(CC1)(CNC(=O)c1cc(OC)cc(c1)OC)C(=O)OC,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,A3411,OC(C1CCN(CC1)CCC[C@@H](O)c1ccc(cc1)C(O)(C)C)(c1ccccc1)c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
Cc1nc(N2CCC(N3CCCC3)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12,A3423,O=C(Nc1ccc2c(c1)c(C)nc(n2)N1CCC(CC1)N1CCCC1)COc1ccc(cc1)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CCC[S+]([O-])CCC[N+](CC)CC(O)COc1ccc(C#N)cc1,A3425,[S+]([O-])(CCC)CCC[N+](CC)CC(O)COc1ccc(C#N)cc1,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc(Cn2cncc2C[N+]C2CCN(Cc3cccc(Cl)c3)C2=O)cc1,A3429,Clc1cccc(c1)CN1CCC([N+]Cc2[nH0](c[nH0]c2)Cc2ccc(C#N)cc2)C1=O,1.0,1.0,1.0,1.0,1.0,1.0
CCC[NH2+]CC(O)COc1ccccc1C(=O)CCc1ccccc1,A3434,O(C[C@H](O)C[NH2+]CCC)c1ccccc1C(=O)CCc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,A3464,c1cccc(c12)oc(CCCC)c2C(=O)c(cc3I)cc(I)c3OCCN(CC)CC,1.0,1.0,1.0,1.0,1.0,1.0
COCCCc1cc(CN(C(=O)C2CNCCC2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCC(C)(C)C(=O)O)c1,A3469,Cc1cc(Cl)c(c(Cl)c1)OCCOc2ccc(cc2)[C@H]3CCNC[C@@H]3C(=O)N(C4CC4)Cc(c5)cc(CCCOC)cc5OCCC(C)(C)C(=O)O,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(N2CCC3CN(CCCSc4nnc(-c5cnccn5)n4C)CC32)cc1,A3471,Cc1ccc(cc1)N1CCC2C1CN(C2)CCCSc1nnc(n1C)c1nccnc1,1.0,1.0,1.0,1.0,1.0,1.0
O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cc(Cl)ccc1Cl,A3485,Clc1ccc(c(c1)CN1CCN(C1=O)CCN1Cc2c(C1)cccc2)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CC(=O)c1cccc(NC(=O)NC2CCCCC2CN2CCCC(Cc3ccc(F)cc3)C2)c1,A3498,O=C(N[C@H]1CCCC[C@@H]1CN1CCC[C@H](C1)Cc1ccc(cc1)F)Nc1cccc(c1)C(=O)C,1.0,1.0,1.0,1.0,1.0,1.0
CC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN(C2(c3ccccc3)CCC(N3CCC4(CCOC4)CC3)CC2)C1=O,A3499,O=C1N(CCC1(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C1(CCC(CC1)N1CCC2(CC1)COCC2)c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(-c2cn(Cc3ccc(C(C)(C)C)cc3)nn2)ccc1-n1cnc(C)c1,A3508,COc1cc(ccc1n1cnc(c1)C)c1nnn(c1)Cc1ccc(cc1)C(C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0
O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(C(F)(F)F)cnc56)(CC3)OC4)nc2N1,A3510,O=C1COc2c(N1)nc(cc2)CNC12CCC(CC1)(OC2)CCc1ccnc2c1ncc(c2)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)CN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1,A3529,CC(C)CN(CCc1ccc(Cl)c(Cl)c1)C[C@H](O)COc2ccc(NS(C)(=O)=O)cc2,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(C2CN(CCCC3CCOCC3)CC2CC(=O)Nc2cccc(Cl)c2)cc1,A3533,COc1ccc(cc1)C1CN(CC1CC(=O)Nc1cccc(c1)Cl)CCCC1CCOCC1,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc2ncc(C#N)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,A3534,COc1ccc2c(n1)c(CCC13CCC(CC1)(CO3)NCc1ccc3c(n1)NC(=O)CO3)c(cn2)C#N,1.0,1.0,1.0,1.0,1.0,1.0
FC(F)(F)Oc1ccc(OC2CC2)c(CNC2CCC3CCC2(c2ccccc2)N3)c1,A3541,FC(F)(F)Oc5ccc(OC1CC1)c(CNC2CCC4CCC2(c3ccccc3)N4)c5,1.0,1.0,1.0,1.0,1.0,1.0
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1cccnc1,A3544,c1cccc(c12)snc2N(CC3)CCN3CCc(c4)ccc(c45)CC[C@@H]5NC(=O)c6cnccc6,1.0,1.0,1.0,1.0,1.0,1.0
O=c1cc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2n1Cc1ccncc1,A3546,c1cnccc1Cn(c(c23)ccc(Cl)c2)c(=O)cc3NC4CCN(CC4)Cc(c5)ccc(c56)OCO6,1.0,1.0,1.0,1.0,1.0,1.0
Cc1nc2c(C(F)(F)F)cccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,A3551,Cc1nc2c(c(=O)n1c1ccc(cc1)OCCCN1CCCC1)cccc2C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CN1CCN(c2ncnc3c2nc(-c2ccc(Cl)cc2Cl)n3-c2ccc(Cl)cc2)CC1,A3554,CN1CCN(CC1)c1ncnc2c1nc(n2c1ccc(cc1)Cl)c1ccc(cc1Cl)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CC(c1ncccc1F)c1c(CCN(C)C)sc2ccccc12,A3568,CN(CCc1sc2c(c1C(c1ncccc1F)C)cccc2)C,1.0,1.0,1.0,1.0,1.0,1.0
Cc1nc2cc(F)ccc2n1C1CC2CCC(C1)N2CCC(NC(=O)c1cc[n+]([O-])cc1)c1ccc(F)cc1,A3571,Fc1ccc(cc1)[C@@H](NC(=O)c1cc[n+](cc1)[O-])CCN1[C@@H]2CC[C@@H]1C[C@@H](C2)n1c(C)nc2c1ccc(c2)F,1.0,1.0,1.0,1.0,1.0,1.0
Nc1nccc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,A3575,c1cc(Cl)ccc1Oc(cc2)ccc2Nc3ccnc(n3)N,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(-c2nnc(CCCCN3CC4CC4(c4ccc(C(F)(F)F)cc4)C3)n2C)cc1,A3589,COc1ccc(cc1)c1nnc(n1C)CCCCN1CC2[C@@](C1)(C2)c1ccc(cc1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(C(=O)C2CCN(CCc3ccccc3)CC2)cc1,A3599,COc1ccc(cc1)C(=O)C1CCN(CC1)CCc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CC(Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,A36,CC(Oc3cccc4ncnc(Nc2ccc(OCc1ccccn1)c(Cl)c2)c34)C(=O)N(C)C,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(=O)nc(NC2CC3CCC(C2)N3c2ccc3c(c2)OCO3)c2cc(Cl)ccc21,A3602,c1c(Cl)ccc(c12)n(C)c(=O)nc2N[C@H](C[C@@H]34)C[C@H](CC3)N4c(c5)ccc(c56)OCO6,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(-c2ccc(C#Cc3cccc(C#Cc4ccc(-c5ccc(C)cc5)cc4)[n+]3C)cc2)cc1,A3607,Cc1ccc(cc1)-c2ccc(cc2)C#Cc([n+]3C)cccc3C#Cc(cc4)ccc4-c(cc5)ccc5C,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,A3614,Cc1ccc(cc1)CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O,1.0,1.0,1.0,1.0,1.0,1.0
c1ccc(CN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,A3637,c1cccc(c12)[nH]c(-c3ccccc3)c2[C@H]4CCCN(C4)Cc5ccccc5,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc2nc(C=Cc3cccnc3)nc(N3CCC(CCNS(N)(=O)=O)CC3)c2cc1OC,A3655,COc1cc2c(cc1OC)nc(nc2N1CCC(CC1)CCNS(=O)(=O)N)/C=C/c1cccnc1,1.0,1.0,1.0,1.0,1.0,1.0
CCCC(=O)NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,A3664,c1cccc(c12)c(ns2)N(CC3)CCN3CCc(c4)ccc(c45)[C@H](CC5)NC(=O)CCC,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(C2CCN(CCC3CCOc4ccccc43)CC2)cc1OC,A3674,C1[C@@H](c2ccccc2OC1)CCN1CCC(CC1)c1cc(c(cc1)OC)OC,1.0,1.0,1.0,1.0,1.0,1.0
